개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3150000,3150000-103-1996-00486,1996-08-02,,1,영업/정상,1,영업,,,,,02 6919532,81.67,157-910,서울특별시 강서구 화곡동 914-18 (지하 1층),"서울특별시 강서구 강서로5나길 66, 지하 1층 (화곡동, 1동)",7777,별밤,2023-04-10 17:13,U,02:00.0,단란주점,186194.1371,447392.9615,,,,,,,,,,,,,,,,,,,
3080000,3080000-103-2002-00001,2002-06-24,,1,영업/정상,1,영업,,,,,02 9056997,69.33,142-878,서울특별시 강북구 수유동 191-58,"서울특별시 강북구 한천로139길 9, 지하1층 (수유동)",1074,황진이,2023-07-30 12:52,U,01:00.0,단란주점,202254.1614,459696.5524,,,,,,,,,,,,,,,,,,,
3030000,3030000-103-1996-01020,1996-08-23,,3,폐업,2,폐업,2023-03-31,,,,02 4641311,53,133-834,서울특별시 성동구 성수동2가 289-252,서울특별시 성동구 아차산로7길 10 (성수동2가),4794,폭스(fox)노래주점,2023-03-31 15:48,U,02:00.0,단란주점,204754.4152,449307.1862,,,,,,,,,,,,,,,,,,,
3030000,3030000-103-1994-01066,1994-09-30,,3,폐업,2,폐업,2023-03-31,,,,02 4644958,58.23,133-834,서울특별시 성동구 성수동2가 289-252,서울특별시 성동구 아차산로7길 10 (성수동2가),4794,M단란주점,2023-03-31 15:45,U,02:00.0,단란주점,204754.4152,449307.1862,,,,,,,,,,,,,,,,,,,
3230000,3230000-103-2022-00002,2022-07-27,,1,영업/정상,1,영업,,,,,02  449 8887,149.88,138-805,서울특별시 송파구 가락동 98-6 캘리포니아관광호텔,"서울특별시 송파구 송파대로28길 11, 캘리포니아관광호텔 1층 (가락동)",5719,썬 7080 LIVE,2023-04-04 15:17,U,06:00.0,단란주점,210463.2825,443549.8935,,,,,,,,,,,,,,,,,,,
3060000,3060000-103-1993-06672,1993-10-26,,1,영업/정상,1,영업,,,,,02 9772881,104.82,131-848,서울특별시 중랑구 묵동 169-21,"서울특별시 중랑구 중랑역로 258 (묵동, 지하1층)",2033,와와노래주점,2023-09-25 10:05,U,07:00.0,단란주점,206729.8595,457033.9593,,,,,,,,,,,,,,,,,,,
3040000,3040000-103-1994-07011,1994-03-22,,1,영업/정상,1,영업,,,,,02 4449500,68.44,143-825,서울특별시 광진구 구의동 243-19,서울특별시 광진구 아차산로 415 (구의동),5044,쿨,2023-04-06 10:49,U,08:00.0,단란주점,207767.2954,448419.7274,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-1993-02363,1993-12-01,,1,영업/정상,1,영업,,,,,222432426,122.05,100-819,서울특별시 중구 신당동 120-16,서울특별시 중구 다산로44길 19 (신당동),4577,또또짱,2024-02-13 11:32,U,05:00.0,단란주점,201523.098,451422.9355,,,,,,,,,,,,,,,,,,,
3190000,3190000-103-1994-01778,1994-12-20,,1,영업/정상,1,영업,,,,,,77.43,156-830,서울특별시 동작구 상도1동 755-0,서울특별시 동작구 상도로 275 (상도1동),6968,울리불리 7080,2023-11-30 9:03,U,02:00.0,단란주점,195353.8577,444528.139,,,,,,,,,,,,,,,,,,,
3080000,3080000-103-1995-02189,1995-10-11,,1,영업/정상,1,영업,,,,,02 9907889,108.75,142-876,서울특별시 강북구 수유동 182-1,서울특별시 강북구 한천로150길 12 (수유동),1053,신화 단란주점,2023-12-19 16:18,U,01:00.0,단란주점,201994.4511,460096.9081,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-2023-00001,2023-12-21,,1,영업/정상,1,영업,,,,,,122,100-080,서울특별시 중구 북창동 20-2,"서울특별시 중구 남대문로1길 25, 3층 (북창동)",4526,플레이,2023-12-21 13:17,I,03:00.0,단란주점,197922.9157,451101.9005,,,,,,,,,,,,,,,,,,,
3110000,3110000-103-2016-00003,2016-10-20,,1,영업/정상,1,영업,,,,,,106.71,122-837,서울특별시 은평구 대조동 15-120 지하1층,"서울특별시 은평구 통일로 707 (대조동, 지하1층)",3397,열린,2024-01-05 13:06,U,07:00.0,단란주점,193826.3798,456291.783,,,,,,,,,,,,,,,,,,,
3080000,3080000-103-2024-00001,2024-01-10,,1,영업/정상,1,영업,,,,,,112.1,142-804,서울특별시 강북구 미아동 35-23 지상2층,"서울특별시 강북구 도봉로6길 12, 2층 (미아동)",1220,골목길7080라이브 단란주점,2024-01-10 20:27,I,02:00.0,단란주점,202646.4351,456678.7914,,,,,,,,,,,,,,,,,,,
3180000,3180000-103-2024-00001,2024-01-11,,1,영업/정상,1,영업,,,,,,25.32,150-741,서울특별시 영등포구 여의도동 44-21 중앙빌딩,"서울특별시 영등포구 국제금융로8길 19, 중앙빌딩 지하동 1층 111호 (여의도동)",7333,콜라보,2024-01-11 11:19,I,03:00.0,단란주점,193678.6954,446510.537,,,,,,,,,,,,,,,,,,,
3180000,3180000-103-1998-12661,1998-01-09,,1,영업/정상,1,영업,,,,,02 8334023,79.98,150-818,서울특별시 영등포구 대림동 861-21 지하1층,"서울특별시 영등포구 디지털로 391 (대림동, 지하1층)",7429,오빠야,2024-01-11 13:17,U,03:00.0,단란주점,191308.5005,443313.3736,,,,,,,,,,,,,,,,,,,
3000000,3000000-103-2008-00002,20080306,,3,폐업,2,폐업,20220607,,,,,149.04,110070,"서울특별시 종로구 내수동 75 용비어천가빌딩 B116, B117호","서울특별시 종로구 새문안로3길 36 (내수동,용비어천가빌딩 B116, B117호)",3173,블루,2022-06-07 13:34,U,09:00.0,단란주점,197567.7478,452347.9739,,,,,,,,,,,,,,,,,,,
3000000,3000000-103-1999-10364,19990323,,1,영업/정상,1,영업,,,,,02 7642406,76.59,110320,서울특별시 종로구 낙원동 136 보광빌딩,"서울특별시 종로구 돈화문로11길 41, 보광빌딩 지하1층 (낙원동)",3139,훈(HUN),2022-03-29 18:07,U,01:00.0,단란주점,198966.7822,452232.3454,,,,,,,,,,,,,,,,,,,
3040000,3040000-103-1997-07178,1997-06-17,,1,영업/정상,1,영업,,,,,02 4460442,51.7,143-808,서울특별시 광진구 광장동 322-7,서울특별시 광진구 아차산로76가길 11 (광장동),4969,리버,2024-01-16 13:30,U,08:00.0,단란주점,209416.9562,449424.2331,,,,,,,,,,,,,,,,,,,
3140000,3140000-103-1996-05794,1996-09-14,,1,영업/정상,1,영업,,,,,226535199,74.98,158-861,서울특별시 양천구 신정동 1028-25 지하 1층,"서울특별시 양천구 신월로 312-1, 지하 1층 (신정동)",8082,좋은친구들,2024-03-29 10:35,U,01:00.0,단란주점,187166.4925,446554.3101,,,,,,,,,,,,,,,,,,,
3040000,3040000-103-1995-07032,1995-07-21,,1,영업/정상,1,영업,,,,,02 4581919,138.03,143-808,서울특별시 광진구 광장동 322-3,서울특별시 광진구 아차산로76길 32 (광장동),4969,한강썸라이브,2023-04-06 15:18,U,08:00.0,단란주점,209433.056,449426.8922,,,,,,,,,,,,,,,,,,,
3180000,3180000-103-2023-00001,2023-04-17,,1,영업/정상,1,영업,,,,,,122.98,150-033,서울특별시 영등포구 영등포동3가 8-1 성남빌딩,"서울특별시 영등포구 영중로8길 6, 성남빌딩 A동 2층 201호 (영등포동3가)",7302,첫번째 라이브,2024-05-09 15:51,U,01:00.0,단란주점,191650.2628,446234.7897,,,,,,,,,,,,,,,,,,,
3130000,3130000-103-1997-05937,1997-07-21,,1,영업/정상,1,영업,,,,,,77.64,121-816,서울특별시 마포구 동교동 154-20,"서울특별시 마포구 양화로19길 18 (동교동, 지하1층)",3994,마이노래시대,2023-04-17 12:29,U,09:00.0,단란주점,193223.0624,450675.1949,,,,,,,,,,,,,,,,,,,
3220000,3220000-103-1996-18956,19960924,,1,영업/정상,1,영업,,,,,02 5328513,138.63,135894,서울특별시 강남구 신사동 612-1,서울특별시 강남구 논현로176길 14 (신사동),6022,오렌지라이브 노래주점,2022-04-06 14:58,U,08:00.0,단란주점,202559.0995,447178.9077,,,,,,,,,,,,,,,,,,,
3070000,3070000-103-1996-07863,19960821,,1,영업/정상,1,영업,,,,,02 9661446,100.25,136819,서울특별시 성북구 석관동 304-26,서울특별시 성북구 돌곶이로 43 (석관동),2788,호랑나비,2022-04-21 15:56,U,03:00.0,단란주점,205210.2187,456178.4223,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-2002-00006,20020412,,3,폐업,2,폐업,20220621,,,,02 7762402,140,100180,서울특별시 중구 다동 134-1,서울특별시 중구 다동길 24-3 (다동),4522,노래전당,2022-06-21 14:07,U,03:00.0,단란주점,198231.8031,451689.8223,,,,,,,,,,,,,,,,,,,
3180000,3180000-103-1995-02315,1995-03-28,,3,폐업,2,폐업,2023-04-13,,,,02 7807748,29.96,150-886,서울특별시 영등포구 여의도동 36-4 오륜빌딩 지하동,"서울특별시 영등포구 국제금융로8길 34, 지하동 (여의도동,오륜빌딩)",7331,나혀니,2023-04-14 17:41,U,06:00.0,단란주점,193500.2844,446443.9655,,,,,,,,,,,,,,,,,,,
3160000,3160000-103-1996-06170,1996-08-07,,1,영업/정상,1,영업,,,,,02 8371545,103.72,152-858,서울특별시 구로구 구로동 500-17,서울특별시 구로구 구로중앙로31길 2 (구로동),8280,별,2024-05-30 17:48,U,01:00.0,단란주점,189624.4283,444138.7192,,,,,,,,,,,,,,,,,,,
3160000,3160000-103-2008-00003,2008-06-23,,1,영업/정상,1,영업,,,,,02  837 9306,64.5,152-880,서울특별시 구로구 구로동 1123-3 지하 1층,"서울특별시 구로구 시흥대로 577-11 (구로동,지하 1층)",8391,K-2 노래광장,2024-02-21 16:19,U,03:00.0,단란주점,191251.1489,442482.0763,,,,,,,,,,,,,,,,,,,
3140000,3140000-103-1996-05807,19960719,,3,폐업,2,폐업,20220328,,,,2,87.5,158849,서울특별시 양천구 신정동 117-35 신정동빌딩,"서울특별시 양천구 신목로 80, 신정동빌딩 지하 1층 (신정동)",8009,뉴월드,2022-03-28 16:31,U,00:00.0,단란주점,188828.5448,446633.6155,,,,,,,,,,,,,,,,,,,
3190000,3190000-103-1999-01723,19991012,,3,폐업,2,폐업,20221107,,,,02 8241430,96.86,156811,서울특별시 동작구 대방동 400-5,서울특별시 동작구 여의대방로24가길 31 (대방동),7055,샤인,2022-11-07 17:04,U,09:00.0,단란주점,192929.6466,444167.6218,,,,,,,,,,,,,,,,,,,
3230000,3230000-103-1994-03420,1994-03-24,,1,영업/정상,1,영업,,,,,02 4137479,90.73,138-848,서울특별시 송파구 송파동 18-4 지하1층,"서울특별시 송파구 백제고분로41길 5, 지하1층 (송파동)",5626,"퀸(Queen) 구,영사운드",2023-04-14 15:46,U,06:00.0,단란주점,209512.9837,444952.0832,,,,,,,,,,,,,,,,,,,
3200000,3200000-103-1999-07973,1999-03-10,,3,폐업,2,폐업,2023-04-19,,,,02 8774117,77.57,151-822,서울특별시 관악구 봉천동 871-74 지하1층,"서울특별시 관악구 봉천로 457-1 (봉천동,지하1층)",8745,씨애틀4050라이브,2023-04-19 15:10,U,01:00.0,단란주점,195593.2829,442267.2429,,,,,,,,,,,,,,,,,,,
3160000,3160000-103-1997-06211,1997-12-09,,3,폐업,2,폐업,2023-04-19,,,,226123040,116.73,152-806,서울특별시 구로구 개봉동 170-33,,,보스,2023-04-19 9:23,U,01:00.0,단란주점,187471.8429,443829.6261,,,,,,,,,,,,,,,,,,,
3210000,3210000-103-1993-06206,1993-11-23,,3,폐업,2,폐업,2023-04-20,,,,02  546 4127,113.97,137-905,서울특별시 서초구 잠원동 40-8,서울특별시 서초구 신반포로 325 (잠원동),6531,딩동댕,2023-04-20 13:50,U,03:00.0,단란주점,201634.9884,445391.5463,,,,,,,,,,,,,,,,,,,
3150000,3150000-103-2023-00001,2023-04-24,,1,영업/정상,1,영업,,,,,,112.82,157-908,서울특별시 강서구 화곡동 894-18 성지빌딩 지하1층,"서울특별시 강서구 강서로 24, 성지빌딩 지하1층 (화곡동)",7781,라떼8090,2023-07-25 17:17,U,07:00.0,단란주점,186495.1062,447549.8211,,,,,,,,,,,,,,,,,,,
3110000,3110000-103-1993-04353,1993-12-30,,3,폐업,2,폐업,2023-04-24,,,,02 3599997,148.09,122-837,서울특별시 은평구 대조동 12-32,서울특별시 은평구 통일로67길 3 (대조동),3396,아이앰애프포장마차단란주점,2023-04-24 10:43,U,06:00.0,단란주점,193649.045,456508.5678,,,,,,,,,,,,,,,,,,,
3210000,3210000-103-2007-00004,2007-05-18,,1,영업/정상,1,영업,,,,,02 5170325,134.78,137-902,서울특별시 서초구 잠원동 8-24 크레신타워 지하1층 B01호,"서울특별시 서초구 강남대로 631, 크레신타워 지하1층 B01호 (잠원동)",6524,리버 라이브 7080,2024-03-08 15:20,U,00:00.0,단란주점,201565.9572,446206.3549,,,,,,,,,,,,,,,,,,,
3210000,3210000-103-1994-06116,1994-01-08,,1,영업/정상,1,영업,,,,,02 5970427,103.21,137-874,서울특별시 서초구 서초동 1571-3,서울특별시 서초구 서초대로48길 19 (서초동),6645,올래,2023-04-27 15:35,U,09:00.0,단란주점,200958.2416,443307.212,,,,,,,,,,,,,,,,,,,
3130000,3130000-103-1998-06816,1998-08-31,,3,폐업,2,폐업,2023-04-25,,,,231430192,124.98,121-869,서울특별시 마포구 연남동 571-16 지1층,"서울특별시 마포구 월드컵북로 38 (연남동,지1층)",3991,미쏘니,2023-04-25 13:44,U,07:00.0,단란주점,192743.4373,450644.4627,,,,,,,,,,,,,,,,,,,
3130000,3130000-103-1996-05891,1996-09-25,,3,폐업,2,폐업,2023-04-25,,,,02 3368253,131.2,121-865,서울특별시 마포구 연남동 226-34,"서울특별시 마포구 연희로 47, 지1층 3호 (연남동)",3981,플로리스트,2023-04-25 9:15,U,07:00.0,단란주점,193548.1475,451189.138,,,,,,,,,,,,,,,,,,,
3170000,3170000-103-2024-00001,2024-04-15,,1,영업/정상,1,영업,,,,,,59.45,153-864,서울특별시 금천구 시흥동 994-3,"서울특별시 금천구 시흥대로 231, 2층 일부호 (시흥동)",8632,도레미 노래포차,2024-04-17 15:06,I,09:00.0,단란주점,191108.3638,439129.9699,,,,,,,,,,,,,,,,,,,
3200000,3200000-103-2024-00002,2024-06-10,,1,영업/정상,1,영업,,,,,,148.97,151-876,서울특별시 관악구 신림동 538-35,서울특별시 관악구 난곡로65길 3 (신림동),8767,유니라이브,2024-06-10 17:20,I,02:00.0,단란주점,192328.3588,442236.4491,,,,,,,,,,,,,,,,,,,
3090000,3090000-103-1997-01689,1997-12-02,,1,영업/정상,1,영업,,,,,02 9551207,121.98,132-850,서울특별시 도봉구 방학동 689-16 지하1층,"서울특별시 도봉구 방학로 110 (방학동, 지하1층)",1345,아지트,2024-01-12 14:19,U,04:00.0,단란주점,203469.2274,462296.8041,,,,,,,,,,,,,,,,,,,
3230000,3230000-103-1997-15689,1997-05-12,,1,영업/정상,1,영업,,,,,02 4788313,71.19,138-879,서울특별시 송파구 풍납동 400-8 (지하1층),"서울특별시 송파구 강동대로9길 16 (풍납동,(지하1층))",5538,공감라이브7080,2023-02-27 14:27,U,01:00.0,단란주점,210244.3648,447279.2752,,,,,,,,,,,,,,,,,,,
3150000,3150000-103-2004-00004,2004-11-10,,1,영업/정상,1,영업,,,,,226963390,70.04,157-910,서울특별시 강서구 화곡동 936-9 (지상 2층),"서울특별시 강서구 월정로 106, 2층 (화곡동, 1동)",7775,승리,2023-09-20 17:04,U,02:00.0,단란주점,185722.4649,447403.0972,,,,,,,,,,,,,,,,,,,
3150000,3150000-103-2009-00003,2009-07-23,,1,영업/정상,1,영업,,,,,226083011,44.15,157-910,서울특별시 강서구 화곡동 913-4 (지상 2층),"서울특별시 강서구 강서로5나길 80, 2층 (화곡동, 1동)",7776,황실노래광장,2023-09-27 14:45,U,09:00.0,단란주점,186128.3562,447381.7512,,,,,,,,,,,,,,,,,,,
3200000,3200000-103-2024-00003,2024-06-20,,1,영업/정상,1,영업,,,,,,99.2,151-930,서울특별시 관악구 신림동 1638-12 을,"서울특별시 관악구 신림로59길 15-16, 2층 (신림동)",8776,체크인(CHECK-IN),2024-06-20 15:54,I,02:00.0,단란주점,193687.916,442268.8995,,,,,,,,,,,,,,,,,,,
3130000,3130000-103-1995-07356,1995-09-13,,1,영업/정상,1,영업,,,,,711 7412,117.63,121-130,서울특별시 마포구 구수동 68-24,서울특별시 마포구 토정로 190 (구수동),4093,썸데이,2024-01-18 15:27,U,00:00.0,단란주점,193923.6422,449224.0679,,,,,,,,,,,,,,,,,,,
3150000,3150000-103-2011-00006,2011-12-20,,1,영업/정상,1,영업,,,,,226082149,117.49,157-910,서울특별시 강서구 화곡동 927-1 1층 111-A호,"서울특별시 강서구 강서로5나길 104, 1층 111-A호 (화곡동, 1동)",7776,궁노래주점,2024-05-08 10:48,U,00:00.0,단란주점,186029.7239,447381.6459,,,,,,,,,,,,,,,,,,,
3150000,3150000-103-2006-00012,2006-12-19,,1,영업/정상,1,영업,,,,,226035558,117.4,157-916,서울특별시 강서구 화곡동 998-8 (지하 1층),"서울특별시 강서구 화곡로 303, 지하 1층 (화곡동, 6동)",7686,허니 허니,2024-05-29 13:36,U,01:00.0,단란주점,186586.9375,449921.7432,,,,,,,,,,,,,,,,,,,
3140000,3140000-103-2010-00003,2010-09-29,,3,폐업,2,폐업,2024-06-03,,,,226985454,83.72,158-864,서울특별시 양천구 신정동 1183-8 2층,"서울특별시 양천구 중앙로 261, 2층 (신정동)",8073,터널,2024-06-03 13:29,U,05:00.0,단란주점,186915.9283,446389.0548,,,,,,,,,,,,,,,,,,,
3230000,3230000-103-1994-03314,1994-12-12,,1,영업/정상,1,영업,,,,,,55.13,138-820,서울특별시 송파구 마천동 190-40,서울특별시 송파구 마천로51길 32-1 (마천동),5758,막내노래포차,2024-06-20 16:54,U,02:00.0,단란주점,213470.5995,443860.688,,,,,,,,,,,,,,,,,,,
3110000,3110000-103-1995-04491,1995-11-29,,1,영업/정상,1,영업,,,,,02 3862661,63.26,122-810,서울특별시 은평구 갈현동 410-6 (지하1층),"서울특별시 은평구 통일로87길 15-1 (갈현동,(지하1층))",3329,청춘열차,2024-06-17 17:54,U,09:00.0,단란주점,192681.8974,457886.5518,,,,,,,,,,,,,,,,,,,
3060000,3060000-103-1995-06861,19951215,,1,영업/정상,1,영업,,,,,222099098,83.92,131859,서울특별시 중랑구 상봉동 107-27,"서울특별시 중랑구 면목로 478, 지층 (상봉동)",2154,하이킥 노래장,2022-04-07 17:57,U,09:00.0,단란주점,207545.5257,454684.2051,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-2024-00001,2024-06-21,,1,영업/정상,1,영업,,,,,,130.15,100-846,서울특별시 중구 을지로3가 95-6,"서울특별시 중구 충무로9길 14, 2층 (을지로3가)",4543,힙지로단란주점,2024-06-21 11:13,I,03:00.0,단란주점,199191.8192,451636.2753,,,,,,,,,,,,,,,,,,,
3230000,3230000-103-1997-03030,1997-12-04,,1,영업/정상,1,영업,,,,,02 4215486,78.34,138-828,서울특별시 송파구 방이동 63-7 지하1층,"서울특별시 송파구 올림픽로32길 18-17, 지하1층 (방이동)",5548,렌탈노래주점,2024-06-21 13:24,U,03:00.0,단란주점,209517.9847,445754.0117,,,,,,,,,,,,,,,,,,,
3230000,3230000-103-1994-03448,1994-02-07,,1,영업/정상,1,영업,,,,,02 4498424,122.94,138-812,서울특별시 송파구 가락동 190-1 지하1층,"서울특별시 송파구 오금로46길 38, 지하1층 (가락동)",5783,별빛,2023-11-14 15:28,U,06:00.0,단란주점,211744.3132,443614.0548,,,,,,,,,,,,,,,,,,,
3230000,3230000-103-1995-03229,1995-07-05,,1,영업/정상,1,영업,,,,,02 4130178,106.04,138-840,서울특별시 송파구 삼전동 111-7 지하1층,"서울특별시 송파구 백제고분로31길 41, 지하1층 (삼전동)",5601,?,2024-06-20 16:43,U,02:00.0,단란주점,208395.2784,444915.3444,,,,,,,,,,,,,,,,,,,
3180000,3180000-103-1998-00280,19981001,,3,폐업,2,폐업,20220704,,,,02 8361083,41.18,150898,서울특별시 영등포구 영등포동 602-88,서울특별시 영등포구 영신로 11-1 (영등포동),7367,건배,2022-07-04 18:04,U,06:00.0,단란주점,191885.0735,445611.8734,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-1994-02256,19941031,,3,폐업,2,폐업,20220621,,,,203933900,139.11,100859,서울특별시 중구 중림동 398-7 지하1층,"서울특별시 중구 서소문로 12-1 (중림동,지하1층)",4503,보궁,2022-06-21 17:52,U,03:00.0,단란주점,196700.1142,450736.4243,,,,,,,,,,,,,,,,,,,
3010000,3010000-103-1995-02218,19950607,,3,폐업,2,폐업,20220421,,,,02 2542270,89.94,100871,서울특별시 중구 황학동 1612-0,서울특별시 중구 난계로17길 3 (황학동),4574,봉봉,2022-04-21 11:35,U,03:00.0,단란주점,201971.7343,451882.531,,,,,,,,,,,,,,,,,,,
3180000,3180000-103-2005-00013,20051005,,3,폐업,2,폐업,20221115,,,,,79.29,150033,서울특별시 영등포구 영등포동3가 17 지층,"서울특별시 영등포구 영등포로42길 9 (영등포동3가,지층)",7302,백송,2022-11-15 15:16,U,07:00.0,단란주점,191704.4973,446273.6089,,,,,,,,,,,,,,,,,,,
3040000,3040000-103-1995-06897,19950506,,1,영업/정상,1,영업,,,,,222013310,94.73,143867,서울특별시 광진구 자양동 634-12,서울특별시 광진구 자양로13길 83 (자양동),5061,7080라이브일번지,2022-04-08 15:09,U,02:00.0,단란주점,207056.0649,447871.3098,,,,,,,,,,,,,,,,,,,
